ImageName,ImageFolder,Width,Height,EyeDistance,EarDistance,EyeToNoseDistance,EyeToMouthDistance,MouthWidth,ShoulderWidth,NeckDistance,WaistDistance,ShoulderToWaistDistance,HipToKneeDistance,KneeToFootDistance,ShoulderToElbowDistance,ElbowToWristDistance
Boy_(36).jpg,boys photos,3912,6079,213.76172546919668,718.3459607949331,128.66159268758017,315.34022419983427,207.25573655457202,1300.2138341520313,464.04085681274427,754.0031254561038,1713.9087079188803,1380.1963352336475,2354.4879325569946,1027.356225712113,686.8247444747724
Boy_(360).jpg,boys photos,3024,4032,349.74032383683544,640.6752773126971,203.7059500847683,501.35499393135376,247.77822373645617,1655.1934585201184,591.4216959185594,895.475770628762,3625.3246933008395,0,0,1264.447581473067,0
Boy_(361).jpg,boys photos,174,290,18.084830949663303,34.62915292586436,16.521342828241146,27.002433485614315,11.972232180566829,90.04214498006199,51.87470548078706,55.087764393564754,154.84838626561077,0,0,86.19950062596101,93.80995470828012
Boy_(362).jpg,boys photos,4160,6240,384.4190063269658,1019.8869625977826,253.3056390703786,637.770172574849,317.8961139922226,2406.906754320043,805.3816508497266,1315.274205128867,3121.285237913177,0,0,1623.6667575057036,1789.048137318715
Boy_(363).jpg,boys photos,3456,5184,225.4476205159675,654.57724082451,134.95925271336586,284.38626426973576,218.10580740940972,1625.5735366100469,593.8463041414179,1027.6671292657768,1767.4460599830868,1115.8379210104713,0,986.2006110480067,835.2596414984206
Boy_(364).jpg,boys photos,5081,7621,471.06996004976247,940.9685160791925,295.3599791095735,521.0611007743529,390.50669672271033,2361.841309097003,1105.199955267173,1186.9784188639803,3115.6556178125916,1960.1245851765677,0,1613.4593869287633,1454.9970021992106
Boy_(365).jpg,boys photos,4000,6000,459.25045211710136,931.9599883961387,274.3684496064396,834.7144028350536,314.89842432921273,2256.586037434399,322.132483223912,1134.4517766276422,4670.81516346278,0,0,2441.7965886318825,2423.4772876087395
Boy_(366).jpg,boys photos,3601,5401,170.12695348433482,708.3008859481707,103.54601275389749,198.97745939654598,205.6560613072212,1079.4992481163802,316.93666007463355,677.4088131352945,1284.721749622405,2065.7038445056523,1101.4249302866835,1054.1800466133068,1424.1766110907718
Boy_(367).jpg,boys photos,3984,5977,428.30708629385475,1635.6998084794018,218.57109525644165,527.6310927176876,477.43034093424046,2792.9485675405326,900.4777908698752,1377.0552319627823,2830.606555865156,0,0,2003.146651467949,2383.0902033149537
Boy_(368).jpg,boys photos,408,612,31.306819434771704,105.25412647998841,19.329904199445707,38.99329822500083,32.21542670353754,345.0843746470602,50.532088141937095,235.85131308161994,212.77513098563992,158.30710632363756,177.68849263375785,106.11351217446284,111.58047412898026
Boy_(369).jpg,boys photos,602,926,48.682777059347195,150.2020712018626,29.341545261978354,61.679859296791754,49.21285046257535,327.0423277048237,105.2436849312596,223.15256187936293,355.24586764184147,371.18154507269867,378.4917665937812,164.80523606360396,196.81566500678764
Boy_(37).jpg,boys photos,3632,6214,291.33935877801565,590.196219566848,265.91692111994723,362.73091073846166,222.5482638438595,1618.8490202594944,761.0721625473481,929.2241001094297,2323.983833606932,3275.8903651584724,0,1289.7039099638669,1571.0036060276188
Boy_(370).jpg,boys photos,1365,2048,93.86468519002501,221.63478299095752,79.48194909105614,169.85188502660552,71.87915389410273,560.9631419171814,266.9050182874087,310.1185997046106,953.2660190301419,0,0,473.805341198702,679.6424760202663
Boy_(371).jpg,boys photos,683,1024,58.61864225000949,123.0440500678948,47.53698601868602,96.7160062854264,39.74544247375286,334.5346999744357,161.579009852445,183.13851921317044,572.4792181933481,0,0,281.84718269684754,319.0359935817895
Boy_(372).jpg,boys photos,1024,903,56.53725757890106,172.90532432070077,58.786125836365,101.82151422062597,56.685328657044025,406.1791056496633,138.5576574766953,256.9335195100612,554.9846988738753,0,0,276.20764038390564,389.2537412547654
Boy_(373).jpg,boys photos,600,900,38.20055581841057,138.76646638539876,26.979953266573236,51.9415309403393,41.11011057954235,308.7142586472089,136.9830199498019,149.76871226884273,354.3299941816169,216.55240198420472,0,202.49731952383925,169.60420034324193
Boy_(374).jpg,boys photos,1080,1620,109.31007207710046,419.46580004282123,58.712681008510636,111.43432832557603,125.28787549837618,683.9201642653301,251.3321061323516,294.2337005622819,644.5549831829509,490.84911771851165,0,377.47409123493276,349.10475775033683
Boy_(375).jpg,boys photos,225,225,10.896788931098014,28.561526665138206,9.056883016094725,25.53998891688335,8.457824973857052,73.7149354019611,25.89905455652388,39.30811011496102,136.53762713567622,0,0,69.2511674233701,51.508290711186376
Boy_(376).jpg,boys photos,1066,1689,49.638185390153005,100.88767717213283,33.16560983727874,62.13286211520543,37.85237961540724,272.2762733493871,112.25233578878793,168.62739378762933,389.1485788355623,264.63220293076483,304.4770912123717,212.8859118680157,220.32268901942672
Boy_(377).jpg,boys photos,183,275,10.210628374096277,19.950233179301442,7.745528914623915,12.736010474907363,7.951090356554879,54.498138070408416,26.465822437681787,31.58242378889087,82.14575653031659,73.16511817652543,0,56.049710474165224,74.28202908464462
Boy_(378).jpg,boys photos,398,892,33.062869489468085,127.30395956120964,21.868187367548316,50.65852560025484,36.863079914726356,219.0820864576915,85.37097894922853,105.88053298811164,274.99510563191615,249.48527918694225,369.60801298398064,160.41033516877187,152.30949239621083
Boy_(379).jpg,boys photos,750,927,50.22516236409491,112.51004258957325,38.57508291596434,89.77400280520186,32.74972992350467,312.11685479784296,79.82969787625048,166.6953058275751,542.6999840211129,272.30156400985777,0,223.03778427228934,202.74369861943455
Boy_(38).jpg,boys photos,3867,5969,155.97892005712865,330.5788878338241,144.66361187428942,292.4828476864879,134.78471193392306,950.9169721494977,481.8192417477626,530.7572033128456,1691.2391321072882,1118.5339990610187,1987.4515442268978,871.8236872498035,726.3120554078808
Boy_(380).jpg,boys photos,1365,2048,116.41815251126006,277.02637030433925,85.99434671848289,140.7418156708021,102.24167823565102,664.8043429723185,288.7491158107857,341.16237214847166,837.8283487495576,0,0,393.84252700009,614.5363968448021
Boy_(381).jpg,boys photos,1280,1920,99.90562821163181,216.09686212825136,75.91185451759218,169.08144087471075,72.34779602459989,580.4435657255539,243.28661385540508,329.9889296827767,893.6586306586474,0,0,488.83251082472873,698.91528969695
Boy_(382).jpg,boys photos,564,564,49.19503270974522,199.95879932426604,24.789588944599814,65.65175137965208,59.37143116360514,351.3860675809391,99.48562990544711,219.02883209994295,323.85678477478024,0,0,194.71543266104484,297.0450016667791
Boy_(383).jpg,boys photos,224,225,14.16533372668996,35.066882041711374,9.76451408679024,22.812548432782,11.299923447112377,81.00237809026967,27.039444965772226,44.06745701029843,126.48584397099198,0,0,66.0610952938951,63.23292473537741
Boy_(384).jpg,boys photos,225,225,10.949196576374911,42.77741076243393,8.420944090042706,18.74419459247714,12.602074953788359,77.47534725521207,36.63550020718839,36.877399640131905,129.76084199577514,0,0,61.210713585846634,57.20227402557191
Boy_(385).jpg,boys photos,620,414,14.199449775681469,31.542631932197736,16.48772917002295,23.878056703629067,11.334189408925548,97.45748504722097,46.8220911712495,55.06923946727701,130.34128811117847,111.14586604431372,0,74.87115630801506,86.5372208986348
Boy_(386).jpg,boys photos,800,800,41.12599616394965,96.59640521920936,36.63050530645325,90.46527009842089,29.132680449127893,290.7668958561649,120.24482477140842,164.4160121399534,544.8220450641924,0,0,252.01621577993234,225.39381852551884
Boy_(387).jpg,boys photos,280,450,14.117068800090896,40.67267708570336,11.775076554805285,21.513028462751354,13.410894967484461,93.55680875497251,46.60021092352184,50.07260683912612,118.0024875653185,92.2572618398064,104.95712529834447,66.64466965925968,61.2400953584597
Boy_(388).jpg,boys photos,1365,2048,95.00236709205412,250.11999469219927,58.51785137179461,117.39370711213073,90.1154425647641,615.6020509951258,208.09591958964418,371.26817963581334,651.3215795244373,502.81908266686617,0,355.3765853664887,302.7364348278799
Boy_(389).jpg,boys photos,225,225,12.915387819279765,29.477880112279106,13.794211459554305,23.50915229761114,8.997719180831334,80.26370229505613,32.670814258530896,46.2223489516976,127.50500749065064,203.4660598915947,0,58.45959482762237,92.01317350476566
Boy_(39).jpg,boys photos,600,771,117.77739328506047,226.07818724423657,95.73550768617268,188.7747219338552,89.28587095892664,441.55641925839956,129.63177863754098,0,0,0,0,786.0825308465633,1123.6084748528235
Boy_(390).jpg,boys photos,1080,1920,66.91809027585072,220.21252187854944,34.40484739878559,75.67978921903607,69.04883313305011,614.0580304677806,134.88944625924816,434.5130457942939,427.2591369416638,312.9590458759852,327.2445433654492,223.58093149399707,225.6688120163062
Boy_(391).jpg,boys photos,408,612,19.02968430600465,54.390577404043995,16.28857586080347,38.11131933468949,18.807531663599583,165.66815943374908,50.948889943771064,121.7064079432895,198.6692317668177,114.46718484486337,170.68376068104942,100.22140107716737,119.08927795994384
Boy_(392).jpg,boys photos,612,408,13.098620283621479,29.92068641594141,16.64579880911173,25.589287149744404,10.175838702288841,88.84514038072989,40.02612573556957,50.85112633229277,129.40633977820949,117.1848765987092,357.9765385207435,99.10570187892439,184.7357811677054
Boy_(393).jpg,boys photos,612,408,27.414253523831373,52.88325727932991,17.064574923197625,34.70455855423678,19.869073132838924,150.19385005513203,59.496349793975156,93.1696720067244,202.47636433566393,0,0,118.63810689793542,134.03056522680265
Boy_(394).jpg,boys photos,612,422,37.4489439347787,91.29472351946578,20.460546290459867,45.49167540893167,30.255069022076295,207.3615422458938,45.801651543735055,113.77199686118945,230.80165217688054,0,0,145.10979189052276,235.22794201648531
Boy_(395).jpg,boys photos,612,498,31.394342153126892,69.97881713466296,23.332200709723054,49.05560895925381,25.203058869051983,166.36122836621905,67.01799732562365,97.34232191449566,266.1047501115967,0,0,142.80677699997776,237.06622686277407
Boy_(396).jpg,boys photos,408,612,41.15260717192412,81.94700918422528,24.1440332869153,61.690532501621945,34.22672540532617,225.9245872009802,75.73441438838836,130.21924049087713,307.2516368642847,0,0,168.6688007572965,235.79822523782968
Boy_(397).jpg,boys photos,612,408,22.901536459392858,98.92832565090497,8.679666727975516,19.71185969981334,28.842539428462263,241.65229429366443,35.409059018082154,153.81090577835727,108.15745926878425,92.43057255661687,102.26002984236372,79.34222744951873,74.06854191737008
Boy_(398).jpg,boys photos,408,612,59.13788384407919,244.22778125476776,19.336097916907903,59.22194501305593,71.54864490047102,521.8747377314551,92.24582643892691,0,0,0,0,168.57778358687722,244.8622836565936
Boy_(399).jpg,boys photos,612,408,36.72171517773782,113.94280006472283,19.411893848502405,46.760753916687705,34.883360511043094,231.41289928242765,52.01401304073018,0,0,0,0,195.81790118684327,209.1123853648562
Boy_(4).jpg,boys photos,728,1094,97.21485854612557,207.1000762855748,49.70382166227667,126.01760374576601,68.71200161586336,573.292420781728,182.1229471072452,0,0,0,0,358.024219419137,258.963547659493
Boy_(40).jpg,boys photos,400,600,45.25867046320075,113.43572020622163,33.95500647194531,72.05624796754738,38.091709117272515,285.1105296961123,97.7394694769766,135.29077087090639,348.5935400941862,0,0,213.70751686364312,338.00930734105674
Boy_(400).jpg,boys photos,612,409,40.43058100788314,170.4649483741068,24.23461407673432,48.37284593593031,49.051501211153585,278.7114244743356,79.06529168700543,173.85121755075545,234.90514414906818,0,0,209.10993845710487,291.23164235239227
Boy_(401).jpg,boys photos,306,612,23.349718241139428,52.68690200652623,20.494422761945483,41.476056175083436,19.606274292901738,136.64247545305193,52.48560102535024,72.91093078550362,211.98391761204118,125.51680477096731,189.87768413211825,112.25749087874863,117.26833820484232
Boy_(402).jpg,boys photos,612,408,35.386598203796034,111.69900287755708,27.957118667198646,49.9025477805445,33.237456930321855,219.8644065800056,87.76976921340088,0,0,0,0,137.23384325370876,0
Boy_(403).jpg,boys photos,612,408,25.373594948083344,47.801060360299545,16.04322805824471,34.187619468538976,19.880297558746467,124.73495917050077,56.397617123228265,75.13261525807152,199.87399330390417,0,0,115.76793606240878,93.2832797781131
Boy_(404).jpg,boys photos,612,459,35.23784131796243,69.05914604913822,25.430555644249605,60.799585871839156,25.957815490246862,207.00567167182183,51.17808748265797,127.62452820893014,237.02724948438546,0,0,166.43696223958398,227.88285787497762
Boy_(405).jpg,boys photos,612,408,22.265454999581756,45.15753915042204,18.29382951790028,37.96806725950309,17.256210634800404,113.35895171033914,40.06896348856178,69.59215661798677,203.13476403672672,122.78246937460892,0,126.94373809996335,192.21595933369332
Boy_(406).jpg,boys photos,640,960,32.768118416492825,65.07533127571921,23.887167744944655,61.15469095124489,24.565607385102478,181.70709474408812,51.18316789774164,119.96772420403997,287.50390621109506,163.90047111658032,363.9095864000239,159.4117736529045,162.7894571013835
Boy_(407).jpg,boys photos,614,825,45.37845926499159,106.17527292904546,33.415709959886016,66.7348282830414,37.924902633159135,251.0335516940455,82.97291479832035,152.12808706357612,345.4659550116478,281.57977254241854,0,230.13151027920682,317.161537658361
Boy_(408).jpg,boys photos,306,634,23.108288475239785,41.91102213729224,22.685670537690182,35.6960409703317,17.711300593556082,115.94967140734252,44.25894770088449,65.85479731549025,176.22449642854025,143.79423348635478,251.1065480642555,78.41945894839202,118.17719260701767
Boy_(409).jpg,boys photos,1000,1500,46.84687103969063,90.95928525037395,32.39021003172949,82.58749458792607,36.30467725059269,285.3388846567523,100.02979032988843,184.6257027829838,527.3556738596369,327.4026019950817,457.04538161348927,247.5424525966285,251.4065126704954
Boy_(41).jpg,boys photos,331,400,31.61203668774917,71.953719323249,26.444321043154037,50.2572480919832,26.06534559188888,206.21132653636147,71.20271178006215,0,0,0,0,144.48410057848434,0
Boy_(410).jpg,boys photos,640,1136,82.22215400068889,243.84540736145797,37.49405442819903,92.38138959559248,73.93397344388707,569.3946812987549,129.83635620863132,292.5797369441024,519.8758138821919,285.8605727715766,0,354.48236001635365,216.69602986821133
Boy_(411).jpg,boys photos,1800,1801,142.36498032161037,306.2853713314251,112.17489074000184,271.8666681963815,108.084581759999,778.0611531755202,200.07825845489478,442.56434071195986,1126.3109945966246,0,0,869.6659765475697,1240.322901847358
Boy_(412).jpg,boys photos,840,1267,57.465615763286664,163.13880213895433,34.90972966725357,87.9902545694018,55.475413671824015,406.74809972387345,96.91654800731251,265.14559336581794,423.03992100247564,388.6737011585202,543.7950631076135,216.20518449413623,283.6526947627531
Boy_(413).jpg,boys photos,736,981,45.96156630165142,96.33933872504942,21.758205653625833,59.587057704363346,34.536449876734565,264.36049010893777,110.16673408594131,152.37475908543448,453.2966066692657,230.25472805971685,359.5063815047347,240.75169356633307,161.5196233510486
Boy_(414).jpg,boys photos,600,897,35.96310355730861,89.90845710982309,23.299245650214164,51.3370079169243,29.655329703517037,240.90098105889444,84.6335751958035,128.98279415021835,324.42437857100794,228.2361093509076,0,188.17905566504476,164.61729111705156
Boy_(415).jpg,boys photos,300,450,13.222890254592592,30.53260596393795,15.3103306964301,18.07090207011399,10.278031591175436,78.08983902383845,31.48371803219124,45.34081279568553,101.62586420875029,76.42536516092461,92.66373647319173,75.16350435745095,80.4129655568276
Boy_(416).jpg,boys photos,337,450,25.04795809377682,110.0451426362845,10.760537843755769,17.801876254544787,32.00401208590729,270.20361446321215,44.98266477143612,168.99140334312926,126.49495168293534,95.15301315766372,93.74321191138623,73.91224515502634,70.10482677138832
Boy_(417).jpg,boys photos,1171,1600,68.54638704558688,132.87749526914405,55.074458573651484,115.95320496418685,54.549751918561405,326.9321510380699,110.1034016031341,203.77063479441435,524.7001775986054,354.0085412046613,735.7077181074052,291.9208340774929,504.14830492663623
Boy_(418).jpg,boys photos,1000,1500,65.94664260303023,247.66027110553722,31.20616289483298,72.64878389237118,77.7844480410358,422.0393706748935,128.4358330442557,249.89046679765974,409.8862259136035,336.66534255803083,461.04695947493434,357.611152662294,511.507101770658
Boy_(419).jpg,boys photos,1280,1918,80.98689745100747,232.42825620785675,54.24999139712558,149.13358150166118,80.24830167788298,520.4033324690143,151.89895951392867,295.20906560726723,823.9914923360141,761.3348520051668,919.5581109674542,317.8827286337978,431.9227580623932
Boy_(42).jpg,boys photos,788,1000,160.8336929332438,558.2502302821216,75.7890337283822,194.60129755556838,171.1029181834834,1032.187745228474,252.00970286171363,0,0,0,0,442.0009893923783,0
Boy_(420).jpg,boys photos,634,806,40.798475246255244,79.04510716909556,23.279901136126515,50.54877702184643,30.555627487340214,238.68765332652234,84.31062048683216,165.5071464361648,327.92946249159735,226.86823419157756,0,167.96912777699083,196.48088213981322
Boy_(421).jpg,boys photos,434,612,26.165771866553058,82.8883117487146,24.164001465840148,31.32391043062312,26.411497836989476,186.01928167642652,25.92025371845343,178.2017231216469,181.8413862302808,146.1776732079927,139.22745030038402,101.34783082938748,93.57710675147158
Boy_(422).jpg,boys photos,822,1233,34.836761166964145,147.12339341753815,20.854374203370977,52.33023003491526,43.01899465017868,256.30312985345984,83.00446743207156,121.8356737902955,303.8321078931883,189.41049122695063,243.22957492624477,168.85644177496596,129.40743933104608
Boy_(423).jpg,boys photos,800,1198,40.85339809114164,101.28359538295084,26.154148273375785,53.176611680566864,34.642688108888116,231.9235744972168,92.63784735519074,151.73651347370847,321.89687251902603,293.9732969077087,369.47532485159786,158.38690037723813,166.98209471345194
Boy_(424).jpg,boys photos,1300,956,98.85896469707846,229.2332974777508,66.3570443751004,135.6313841870588,92.51867848245885,500.97159037164386,163.66243202680806,0,0,0,0,515.6958486204868,1022.3297076641394
Boy_(425).jpg,boys photos,866,1390,75.65439840564527,165.10954198320132,59.83722138922238,126.32593725801888,61.420952798543446,387.50626838624464,112.03523107424063,243.03344922813156,547.6549793870155,335.67956634109714,0,360.11092395500475,595.5634211296665
Boy_(426).jpg,boys photos,866,1390,77.51377948746148,131.39216935445316,63.75851011425218,143.11630264556436,52.10947055735834,354.72420956019727,104.9419061245964,248.67325355846077,569.8106350612218,0,0,499.12090679689095,578.0727137913132
Boy_(427).jpg,boys photos,1300,986,148.4968257721184,295.9566463608863,83.67436144795745,227.49028261768973,106.05849935293718,613.8798708976121,95.65951621384589,0,0,0,0,0,0
Boy_(428).jpg,boys photos,800,533,37.54135052097885,74.7069876809412,30.50586215922521,55.7771342570199,29.182073651687254,181.97946568048164,60.9232394163929,112.3810415929635,256.37249326342584,0,0,215.93973834884687,369.81600555306295
Boy_(429).jpg,boys photos,1067,1700,116.32325247120193,206.23730401626784,65.97647864837782,126.78718508637557,90.21374467382948,588.6194421997994,205.32888397879148,313.80184526945186,960.6554316916955,493.73059651891043,0,428.77035339646545,397.9233105925291
Boy_(43).jpg,boys photos,554,554,65.47679827502336,251.46147928855487,48.870080809791254,86.95447408244316,73.90497747684252,418.8378556675943,109.41477323040176,0,0,0,0,295.2916536942519,231.27423096452407
Boy_(430).jpg,boys photos,1067,1700,124.03685671681541,216.299186032379,82.52218751169808,179.3403805872628,89.03008971162103,609.9770740578264,189.8819891390742,328.3425710826887,986.4395373754543,0,0,535.8765923447752,587.228056781895
Boy_(431).jpg,boys photos,408,612,39.490712767121586,118.54395602499399,19.39769736135257,48.8498981381161,38.637856033524955,230.82529184730257,79.51380713882101,143.01049547941716,297.6416474349659,290.504377384187,435.76920213485727,152.24977127178238,169.10932559673648
Boy_(432).jpg,boys photos,306,634,21.328422121228275,40.73386017040983,22.03547786924133,37.6098955200742,15.84522191247887,127.14355830458499,50.54860576580541,72.7508302435608,190.92897768902273,136.6283142188395,185.9188095236837,123.26416901567369,183.1473065741175
Boy_(433).jpg,boys photos,851,1390,46.07193238823828,114.4836439073137,32.85340478524865,85.33127181748236,39.19772396059491,277.30865627158056,60.28563857206058,162.9515044659699,475.0372786107092,259.684297432893,384.04660506917946,162.52218803922244,284.5317423789884
Boy_(434).jpg,boys photos,411,600,24.63125340690157,50.50066280991174,16.90823804455833,40.66230935035972,21.069661318080076,152.09261141807713,52.47796178253996,85.71985474368584,240.95077846497261,142.9241275965575,247.6211759044574,121.89503114438372,103.80366767297801
Boy_(435).jpg,boys photos,1077,1300,83.62046175660002,149.4145814031542,81.91786507932652,145.21583421556704,64.40301252935922,414.9770956257525,139.65095792489643,276.78134408737407,571.7785018869606,0,0,462.9093555728417,976.9640398917886
Boy_(436).jpg,boys photos,600,900,60.21862204685691,144.76354859343633,56.59164004842899,83.59229407688981,49.86727095674977,332.07074573800884,76.01712157683829,194.79604017793716,324.51875442101124,0,0,367.04807941468084,476.1398614305036
Boy_(437).jpg,boys photos,1015,1300,109.22813952272281,428.2279250918601,62.29725165734482,97.10645781154082,124.58639671218123,913.8036980213421,184.5922422198261,513.0039638223818,525.1084494195303,321.1675434437344,0,383.40779525663856,380.77753043547216
Boy_(438).jpg,boys photos,1056,1300,88.47256523229561,317.2040499258219,40.83035910464906,94.2808896357211,95.1292345928154,855.8991682415738,142.34846777137437,458.3143898568372,528.2331206642762,0,0,293.67801859237795,294.67705238973736
Boy_(439).jpg,boys photos,1300,957,22.023436446871788,61.30461191187174,23.63970884678259,31.326622623042994,19.397254814014282,165.85182187800223,85.89319830238729,100.12182715189827,233.68616700260216,411.1990230829674,387.7633273254795,108.95173677097249,230.156659411766
Boy_(44).jpg,boys photos,625,935,116.11777994799677,417.64295093360727,57.14652566479828,142.82972844877386,126.67326800377134,802.8378569083156,186.13903524001697,0,0,0,0,566.6480655079362,185.33432857759948
Boy_(440).jpg,boys photos,474,612,24.84419265398254,56.54358458480503,19.276555279814644,36.35111256192203,22.29808203206949,171.14790130955416,57.453434171240396,103.60522709170081,229.3705212957222,159.58643960084945,257.26492088220465,110.02929312400806,126.73597458032366
Boy_(441).jpg,boys photos,177,284,21.85219738181495,95.26335973867708,8.080708763892552,14.345565580521736,27.785836902688395,209.18151506693803,41.7592676661373,110.33207362481909,112.56140721488218,78.28485526285755,0,58.04330912311738,53.05677014725396
Boy_(442).jpg,boys photos,178,283,17.32375332724985,57.44077699066145,9.595603552239433,27.055537828484404,16.89539877966187,114.53830521931908,20.898642725225624,66.75274013958753,144.76319405654306,125.08999289741367,110.92856212855928,57.904286811836755,75.35188236708493
Boy_(443).jpg,boys photos,183,275,15.014672502672177,34.45027679333797,8.990753987387551,18.765732110533943,12.251179035268402,80.95795840704793,27.221168449140826,70.16053770960852,102.57087045235174,99.66599970709444,0,65.06122611348972,73.77129916544243
Boy_(444).jpg,boys photos,201,251,38.987777583844135,112.82838551926771,27.93149049943312,57.136689988758135,35.003000274392186,255.98251034440656,67.97774651759964,0,0,0,0,249.37612364881284,314.2140780155626
Boy_(445).jpg,boys photos,192,262,21.739062457507224,52.62963969137734,11.08613837621784,30.368326657135306,16.923790409187284,123.54591738335226,38.38836005754152,63.9806197925911,152.14498734264018,0,0,86.33793431382144,77.18016635664756
Boy_(446).jpg,boys photos,176,286,18.222086041825737,35.74377545489844,13.89602281081264,27.8381526041537,13.808824017985748,91.35729334393945,35.62488541445605,56.45449659235746,155.35347736871879,0,0,81.00671206755143,81.44107774377318
Boy_(447).jpg,boys photos,201,251,26.62796940219438,100.62362651214526,11.19606732354491,32.60312705699141,29.935216031732615,261.6548855583853,45.06640161211067,140.76428205790455,165.139756331246,0,0,85.85933836957332,98.7562838861449
Boy_(448).jpg,boys photos,184,274,11.47741350907947,34.95222708589826,7.281495912750334,13.739547593521781,11.386705918333007,97.19704361157956,24.132537001318376,59.594278509602745,80.52322423541484,58.36595850945244,69.14866429384551,45.8686911738649,42.55355163593295
Boy_(449).jpg,boys photos,186,271,11.048145258218689,30.01589744043979,6.946609852616946,18.01759501728935,8.721922042101722,72.82194494771889,11.510330021968324,47.86745680486692,90.78052217293998,126.4004023106066,80.09237198812785,44.53268791493166,53.26268360255395
Boy_(45).jpg,boys photos,271,406,29.36557678415326,55.892492273572834,18.201085419216074,34.085807124654195,20.19798543046559,131.65804162277175,52.28433326942235,75.55357569143766,178.7044707063327,331.92584640836424,0,99.39788611297658,121.95970636891931
Boy_(450).jpg,boys photos,225,225,11.18250478224355,30.604798788330562,7.986848839162117,15.83924643475423,9.392423525342119,65.04223916510102,28.56432100932387,42.24192099942189,105.17983960134421,0,0,60.770763919498506,49.31572646088466
Boy_(451).jpg,boys photos,612,459,47.31988822930381,122.98601992639736,29.27327963732371,74.68012872132195,39.00687582991114,268.30075052420875,55.12588703533472,178.29542017061854,402.63027736433895,0,0,170.81916420409596,193.00231777042478
Boy_(452).jpg,boys photos,408,612,25.48003719452153,72.22812304106343,25.16425413642235,43.1198360624313,23.416623560552033,149.70905596791297,31.84508153167918,96.25923975071952,164.74085885284074,383.49409570434426,188.8310955596957,164.59913673500358,215.9210838372673
Boy_(453).jpg,boys photos,612,408,20.530964779610326,78.37759894968141,12.079736691182458,20.92097955131523,23.489952420696817,159.62920592969385,41.319364437833805,107.17325068487656,101.28589889878127,194.1085337866653,105.19188309320364,73.54842557678828,118.98230344397527
Boy_(454).jpg,boys photos,612,344,15.0817578903621,59.387935882359976,10.341683945029214,16.863270955868852,17.51794623217288,106.61634970173385,38.69573684379456,73.53755120076679,90.99583313412518,184.25925833916676,105.18385390902334,62.02553283176175,84.20717804528742
Boy_(455).jpg,boys photos,612,408,33.37283249836158,69.378000215755,21.50131183087967,40.9809334401323,25.540542929896777,172.82375972060268,67.63977430894704,103.90128262808742,216.42901865473252,0,0,133.53263145534092,148.6397489836755
Boy_(456).jpg,boys photos,612,408,14.921135341407481,34.99078406481629,15.728922445995801,20.160782988268956,12.936304361002765,122.37927625816594,31.970313921218345,63.010791826333964,123.83730074461342,105.4347713074502,283.1756265085117,112.65766757535079,120.9671184068111
Boy_(457).jpg,boys photos,612,408,33.02365567123515,62.37845507442854,18.698803317829586,49.25756374023332,24.493825168995166,150.79059969292712,25.553058923111266,89.85187692590625,241.53937574689832,316.4921895166101,0,105.10717117627807,142.143339955376
Boy_(458).jpg,boys photos,612,408,38.183214197106274,134.83807061862356,19.856316140191367,55.712915138180676,39.64454171849385,259.2786072784394,61.2720492540124,153.48454664859423,398.06492182955463,99.54814415822578,0,170.61459058879922,183.6368340324271
Boy_(459).jpg,boys photos,612,408,23.762173736346185,51.04036538759298,15.775703249607426,42.85729293985712,18.22953925847281,142.12984579035822,55.63818429492935,82.98322516982512,247.37084295708078,0,0,127.27906405470895,101.26684645887494
Boy_(46).jpg,boys photos,259,194,30.565789712580635,81.37147032719822,15.20440980309741,37.19011567422353,28.2761708182809,158.9298329929614,52.0124270993255,0,0,0,0,146.01525297747355,117.17104362004206
Boy_(460).jpg,boys photos,612,408,41.645972202854125,76.89126549175855,29.34987132998071,46.630670079165974,27.656833451619203,191.14083237559268,50.74681961096307,0,0,0,0,230.70140418808472,207.520002357752
Boy_(461).jpg,boys photos,612,383,27.95042987898577,54.02547696186399,20.33269674529242,37.13874080125866,19.254508488626747,136.80135761718338,48.050351269693145,0,0,0,0,149.8568505574002,212.28734853768756
Boy_(462).jpg,boys photos,612,408,30.480751726076242,101.6225002124249,21.346773818398766,43.73889549299372,31.373169007892713,198.46416991418928,41.081252091486085,149.00210381617637,184.796004100257,266.3962110678011,0,142.97158077452025,190.70875647887215
Boy_(463).jpg,boys photos,612,408,45.86941214175082,123.69747194485505,30.3546036542161,61.65029860959962,37.86989533304526,286.47389485476685,87.20850757787368,0,0,0,0,155.87071832460833,0
Boy_(464).jpg,boys photos,400,612,24.63688120777061,49.05314483252016,17.779451808088755,41.56005395648268,15.56972089045272,129.98481101738386,5.012542644616618,79.73792285879097,193.775686365142,128.5480440676918,125.10083835002975,92.10548797651504,86.70696953282919
Boy_(465).jpg,boys photos,612,408,27.523717985152384,57.740108890671515,28.77740990107605,28.466248813128246,21.220834200391344,126.6929132973514,41.00073503889961,76.87794702222801,205.69804616252443,285.0110487878395,0,134.19299266756295,133.36113008856563
Boy_(466).jpg,boys photos,612,408,22.362659177872803,68.8215162648877,14.21194804037524,33.77706347330607,20.132021692430698,137.70490294792194,31.089203074172296,56.51448366878173,218.62162654037627,156.56725753128245,207.53715238964713,106.94486456118437,167.69959039980955
